Menu_Item_ID,Year,Restaurant_Item_Name,restaurant,Restaurant_ID,Item_Name,Item_Description,Food_Category,Serving_Size,Serving_Size_text,Serving_Size_Unit,Serving_Size_household,Calories,Total_Fat,Saturated_Fat,Trans_Fat,Cholesterol,Sodium,Potassium,Carbohydrates,Protein,Sugar,Dietary_Fiber
13907,2017,"Culver's Chocolate Concrete Mixer, Regular",Culver's,25,"Chocolate Concrete Mixer, Regular","Chocolate Concrete Mixer w/ Chocolate Custard Mix, Fresh Frozen Custard, Concrete Mixers, Regular",Desserts,350,,g,,700,36,22,1,240,290,,88,15,74,3
13908,2017,"Culver's Chocolate Concrete Mixer, Mini",Culver's,25,"Chocolate Concrete Mixer, Mini","Chocolate Concrete Mixer w/ Chocolate Custard Mix, Fresh Frozen Custard, Concrete Mixers, Mini",Desserts,170,,g,,340,17,11,0.5,120,140,,43,7,36,2
13909,2017,"Culver's Chocolate Concrete Mixer, Short",Culver's,25,"Chocolate Concrete Mixer, Short","Chocolate Concrete Mixer w/ Chocolate Custard Mix, Fresh Frozen Custard, Concrete Mixers, Short",Desserts,295,,g,,590,30,18,1,205,240,,74,12,62,3
13910,2017,"Culver's Chocolate Concrete Mixer, Tall",Culver's,25,"Chocolate Concrete Mixer, Tall","Chocolate Concrete Mixer w/ Chocolate Flavored Syrup & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixer, Tall",Desserts,605,,g,,1370,65,40,2.5,400,435,,176,20,134,0
13915,2017,"Culver's Chocolate, Dish, 3 Scoops",Culver's,25,"Chocolate, Dish, 3 Scoops","Chocolate, Dish w/ 3 Scoops of Chocolate Custard Mix, Fresh Frozen Custard, Cones & Dishes, 3 Scoops",Desserts,340,,g,3 Scoops,680,35,21,1,235,280,,85,14,71,3
13916,2017,"Culver's Chocolate, Waffle Cone, 1 Scoop",Culver's,25,"Chocolate, Waffle Cone, 1 Scoop","Chocolate, Waffle Cone w/ 1 Scoop of Chocolate Custard Mix, Fresh Frozen Custard, Cones & Dishes, 1 Scoop",Desserts,169,,g,1 Scoop,390,14,9,0.5,95,175,,60,8,37,2
13917,2017,"Culver's Chocolate, Waffle Cone, 2 Scoops",Culver's,25,"Chocolate, Waffle Cone, 2 Scoops","Chocolate, Waffle Cone w/ 2 Scoops of Chocolate Custard Mix, Cones & Dishes, 2 Scoops",Desserts,299,,g,2 Scoops,650,28,17,1,185,275,,93,13,65,3
13918,2017,"Culver's Chocolate, Waffle Cone, 3 Scoops",Culver's,25,"Chocolate, Waffle Cone, 3 Scoops","Chocolate, Waffle Cone w/ 3 Scoops of Chocolate Custard Mix, Fresh Frozen Custard, Cones & Dishes, 3 Scoops",Desserts,369,,g,3 Scoops,790,35,21,1,235,335,,110,16,79,4
13920,2017,"Culver's Crazy for Cookie Dough Concrete Mixer, Regular",Culver's,25,"Crazy for Cookie Dough Concrete Mixer, Regular","Crazy for Cookie Dough Concrete Mixer w/ Chocolate Chip Cookie Dough Chunks, Hot Fudge Topping, Salted Caramel Topping & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Regular",Desserts,454,,g,,1130,57,34.7,2.3,295,590,,141,18,109,0
13921,2017,"Culver's Crazy for Cookie Dough Concrete Mixer, Mini",Culver's,25,"Crazy for Cookie Dough Concrete Mixer, Mini","Crazy for Cookie Dough Concrete Mixer w/ Chocolate Chip Cookie Dough Chunks, Hot Fudge Topping, Salted Caramel Topping & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Mini",Desserts,222,,g,,550,27,17.3,0.5,148,290,,68,7,54,0
13922,2017,"Culver's Crazy for Cookie Dough Concrete Mixer, Short",Culver's,25,"Crazy for Cookie Dough Concrete Mixer, Short","Crazy for Cookie Dough Concrete Mixer w/ Chocolate Chip Cookie Dough Chunks, Hot Fudge Topping, Salted Caramel Topping & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Short",Desserts,362,,g,,890,46,27.9,2,251,392,,105,14,82,0
13923,2017,"Culver's Crazy for Cookie Dough Concrete Mixer, Tall",Culver's,25,"Crazy for Cookie Dough Concrete Mixer, Tall","Crazy for Cookie Dough Concrete Mixer w/ Chocolate Chip Cookie Dough Chunks, Hot Fudge Topping, Salted Caramel Topping & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Tall",Desserts,670,,g,,1700,83,51.1,3.5,430,895,,216,27,164,0
13924,2017,"Culver's Fudge Pecan Sundae, 1 Scoop",Culver's,25,"Fudge Pecan Sundae, 1 Scoop","Fudge Pecan Sundae w/ 1 Maraschino Cherry, Hot Fudge Topping, Pecans & 1 Scoop of Vanilla Custard Mix, Fresh Frozen Custard, Sundaes, 1 Scoop",Desserts,211,,g,1 Scoop,640,43,16.7,0.5,115,280,,58,9,48,2
13925,2017,"Culver's Fudge Pecan Sundae, 2 Scoops",Culver's,25,"Fudge Pecan Sundae, 2 Scoops","Fudge Pecan Sundae w/ 1 Maraschino Cherry, Hot Fudge Topping, Pecans & 2 Scoops of Vanilla Custard Mix, Fresh Frozen Custard, Sundaes, 2 Scoops",Desserts,379,,g,2 Scoops,1040,64,31.4,1,220,450,,107,16,91,2
13926,2017,"Culver's Fudge Pecan Sundae, 3 Scoops",Culver's,25,"Fudge Pecan Sundae, 3 Scoops","Fudge Pecan Sundae w/ 1 Maraschino Cherry, Hot Fudge Topping, Pecans & 3 Scoops of Vanilla Custard Mix, Fresh Frozen Custard, Sundaes, 3 Scoops",Desserts,449,,g,3 Scoops,1190,74,36.4,1.5,280,490,,123,19,104,2
13927,2017,"Culver's Mint Oreo Concrete Mixer, Regular",Culver's,25,"Mint Oreo Concrete Mixer, Regular","Mint Oreo Concrete Mixer w/ Oreo Cookie Crumbs Topping, Creme De Menthe Topping & Regular Vanilla Custard Mix, Concrete Mixers, Regular",Desserts,407,,g,,960,50,29,0,290,390,,116,14,95,0
13928,2017,"Culver's Mint Concrete Mixer Made w/ Oreo, Mini",Culver's,25,"Mint Concrete Mixer Made w/ Oreo, Mini","Mint Concrete Mixer Made w/ Oreo, Oreo Cookie Crumbs Topping, Creme De Menthe Topping & Mini Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Mini",Desserts,199,,g,,470,24,14.6,0.5,140,194,,57,7,47,0
13929,2017,"Culver's Mint Concrete Mixer Made w/ Oreo, Short",Culver's,25,"Mint Concrete Mixer Made w/ Oreo, Short","Mint Concrete Mixer Made w/ Oreo, Oreo Cookie Crumbs Topping, Creme De Menthe Topping & Vanilla Custard Mix, Concrete Mixers, Short",Desserts,324,,g,,750,41,34.6,1.5,240,264,,85,12,71,0
13930,2017,"Culver's Mint Concrete Mixer Made w/ Oreo, Tall",Culver's,25,"Mint Concrete Mixer Made w/ Oreo, Tall","Mint Concrete Mixer Made w/ Oreo, Oreo Cookie Crumbs Topping, Creme De Menthe Topping & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Tall",Desserts,586,,g,,1385,71,41.5,2.5,400,570,,169,22,137,0
13931,2017,"Culver's Raspberry Cheesecake Concrete Mixer, Regular",Culver's,25,"Raspberry Cheesecake Concrete Mixer, Regular","Raspberry Cheesecake Concrete Mixer w/ Cheesecake Base, Cheesecake Pieces, Raspberries & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Regular",Desserts,408,,g,,940,55,32.5,2.3,315,415,,101,16,80,0
13932,2017,"Culver's Raspberry Cheesecake Concrete Mixer, Mini",Culver's,25,"Raspberry Cheesecake Concrete Mixer, Mini","Raspberry Cheesecake Concrete Mixer w/ Cheesecake Base, Cheesecake Pieces, Raspberries & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Mini",Desserts,216,,g,,475,27,15.8,1,152,204,,54,8,44,0
13933,2017,"Culver's Raspberry Cheesecake Concrete Mixer, Short",Culver's,25,"Raspberry Cheesecake Concrete Mixer, Short","Raspberry Cheesecake Concrete Mixer w/ Cheesecake Base, Cheesecake Pieces, Raspberries & Vanilla Custard Mix, Concrete Mixers, Short",Desserts,340,,g,,790,46,27.6,2,268,325,,82,14,67,0
13934,2017,"Culver's Raspberry Cheesecake Concrete Mixer, Tall",Culver's,25,"Raspberry Cheesecake Concrete Mixer, Tall","Raspberry Cheesecake Concrete Mixer w/ Cheesecake Base, Cheesecake Pieces, Raspberries & Vanilla Custard Mix, Concrete Mixers, Tall",Desserts,573,,g,,1325,77,46.2,3.3,450,550,,139,23,112,0
13939,2017,"Culver's Turtle Sundae, 1 Scoop",Culver's,25,"Turtle Sundae, 1 Scoop","Turtle Sundae w/ 1 Maraschino Cherry, Hot Caramel Topping, Hot Fudge Topping, Pecans & Vanilla Custard Mix, Fresh Frozen Custard, Sundaes, 1 Scoop",Desserts,211,,g,1 Scoop,640,42,15.3,0.5,117,285,,60,8,47,2
13940,2017,"Culver's Turtle Sundae, 2 Scoop",Culver's,25,"Turtle Sundae, 2 Scoop","Turtle Sundae w/ 1 Maraschino Cherry, Hot Caramel Topping, Hot Fudge Topping, Pecans & Vanilla Custard Mix, Sundaes, 2 Scoops",Desserts,379,,g,2 Scoops,1040,62,28.7,1,225,460,,112,15,88,2
13941,2017,"Culver's Turtle Sundae, 3 Scoops",Culver's,25,"Turtle Sundae, 3 Scoops","Turtle Sundae w/ 1 Maraschino Cherry, Hot Caramel Topping, Hot Fudge Topping, Pecans & Vanilla Custard Mix, Fresh Frozen Custard, Sundaes, 3 Scoops",Desserts,449,,g,3 Scoops,1190,72,33.7,1.5,285,500,,128,18,101,2
13943,2017,"Culver's Vanilla Cake Cone, 2 Scoops",Culver's,25,"Vanilla Cake Cone, 2 Scoops","Vanilla Cake Cone w/ Vanilla Custard Mix & Cake Cone, Fresh Frozen Custard, Cones & Dishes, 2 Scoops",Desserts,272,,g,2 Scoops,610,35,21.3,1.3,213,170,,64,11,51,0
13944,2017,"Culver's Vanilla Cake Cone, 3 Scoops",Culver's,25,"Vanilla Cake Cone, 3 Scoops","Vanilla Cake Cone w/ Vanilla Fresh Frozen Custard & Cake Cone, Fresh Frozen Custard, Cones & Dishes, 3 Scoops",Desserts,340,,g,3 Scoops,760,43,26.7,1.7,267,210,,78,13,63,0
13946,2017,"Culver's Vanilla Concrete Mixer, Regular",Culver's,25,"Vanilla Concrete Mixer, Regular","Vanilla Concrete Mixer w/ Vanilla Custard Mix, Fresh Frozen Custard, Mini Concrete Mixers, Regular",Desserts,350,,g,,770,46,28,0,290,210,,77,13,67,0
13947,2017,"Culver's Vanilla Concrete Mixer, Short",Culver's,25,"Vanilla Concrete Mixer, Short","Vanilla Concrete Mixer w/ Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Short",Desserts,295,,g,,650,34,34,1.6,240,170,,65,11,57,0
13948,2017,"Culver's Vanilla Concrete Mixer, Tall",Culver's,25,"Vanilla Concrete Mixer, Tall","Vanilla Concrete Mixer w/ Vanilla Custard Mix, Fresh Frozen Custard, Mini Concrete Mixers, Tall",Desserts,591,,g,,1300,77,47.3,3,473,355,,130,24,112,0
13949,2017,"Culver's Vanilla Concrete Mixer, Mini",Culver's,25,"Vanilla Concrete Mixer, Mini","Vanilla Concrete Mixer w/ Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Mini",Desserts,170,,g,,370,22,14,0.5,140,100,,37,6,33,0
13954,2017,"Culver's Vanilla, Dish, 2 Scoops",Culver's,25,"Vanilla, Dish, 2 Scoops","Vanilla Dish w/ Vanilla Fresh Frozen Custard, Fresh Frozen Custard, Cones & Dishes, 2 Scoops, also called Vanilla Custard Mix",Desserts,270,,g,2 Scoops,590,35,22,1,220,160,,59,10,52,0
13955,2017,"Culver's Vanilla, Dish, 3 Scoops",Culver's,25,"Vanilla, Dish, 3 Scoops","Vanilla Dish w/ Vanilla Fresh Frozen Custard, Fresh Frozen Custard, Cones & Dishes, 3 Scoops, also called Vanilla Custard Mix",Desserts,340,,g,3 Scoops,740,45,27,1.5,280,200,,75,13,65,0
13956,2017,"Culver's Chocolate Malt, Short",Culver's,25,"Chocolate Malt, Short","Chocolate Malt w/ Chocolate Flavored Syrup, Malted Milk Powder & Vanilla Shake Mix, Fresh Frozen Custard, Shakes, Malts & Floats, Short",Beverages,312,,g,,660,32,19,1,200,225,,82,11,67,0
13957,2017,"Culver's Chocolate Malt, Regular",Culver's,25,"Chocolate Malt, Regular","Chocolate Malt w/ Chocolate Flavored Syrup, Malted Milk Powder & Vanilla Shake Mix, Fresh Frozen Custard, Shakes, Malts & Floats, Regular",Beverages,404,,g,,880,39,22,1,240,320,,120,14,94,0
13958,2017,"Culver's Chocolate Malt, Tall",Culver's,25,"Chocolate Malt, Tall","Chocolate Malt w/ Chocolate Flavored Syrup, Malted Milk Powder & Vanilla Shake Mix, Fresh Frozen Custard, Shakes, Malts & Floats, Tall",Beverages,531,,g,,1170,50,28.4,1.6,304,418,,165,18,127,0
13959,2017,"Culver's Chocolate Shake, Short",Culver's,25,"Chocolate Shake, Short","Chocolate Shake w/ Chocolate Flavored Syrup & Vanilla Shake Mix, Fresh Frozen Custard, Shakes, Malts & Floats, Short",Beverages,305,,g,,630,32,19,1,200,205,,76,11,62,0
13960,2017,"Culver's Chocolate Shake, Regular",Culver's,25,"Chocolate Shake, Regular","Chocolate Shake w/ Chocolate Flavored Syrup & Vanilla Shake Mix, Fresh Frozen Custard, Shakes, Malts & Floats, Regular",Beverages,390,,g,,820,38,22,1,240,280,,108,13,84,0
13961,2017,"Culver's Chocolate Shake, Tall",Culver's,25,"Chocolate Shake, Tall","Chocolate Shake w/ Chocolate Flavored Syrup & Vanilla Shake Mix, Shakes, Malts & Floats, Handcrafted Beverages, Tall",Beverages,510,,g,,1080,49,28.4,1.6,304,358,,147,16,112,0
13965,2017,"Culver's Vanilla Malt, Short",Culver's,25,"Vanilla Malt, Short","Vanilla Malt w/ Malted Milk Powder & Vanilla Shake, Fresh Frozen Custard, Shakes, Malts & Floats, Handcrafted Beverages, Short",Beverages,297,,g,,610,35,20,1,220,190,,64,11,57,0
13966,2017,"Culver's Vanilla Malt, Regular",Culver's,25,"Vanilla Malt, Regular","Vanilla Malt w/ Malted Milk Powder & Vanilla Shake, Fresh Frozen Custard, Shakes, Malts & Floats, Handcrafted Beverages, Regular",Beverages,379,,g,,790,45,26,0,270,260,,85,15,76,0
13967,2017,"Culver's Vanilla Malt, Tall",Culver's,25,"Vanilla Malt, Tall","Vanilla Malt w/ Malted Milk Powder & Vanilla Shake Mix, Fresh Frozen Custard, Shakes, Malts & Floats, Handcrafted Beverages, Tall",Beverages,511,,g,,1070,60,34.3,2,368,330,,116,22,103,0
13971,2017,"Culver's Mint Chip Shake, Short",Culver's,25,"Mint Chip Shake, Short","Mint Chip Shake w/ Creme de Menthe Topping, Hershey Milk Chocolate Bar & Vanilla Shake Mix, Fresh Frozen Custard, Shakes, Malts & Floats, Short",Beverages,301,,g,,650,36,21,1,202,225,,74,11,66,0
13972,2017,"Culver's Mint Chip Shake, Regular",Culver's,25,"Mint Chip Shake, Regular","Mint Chip Shake w/ Creme de Menthe Topping, Hershey Milk Chocolate Bar, Fresh Frozen Custard, Shakes, Malts & Floats, Regular",Beverages,380,,g,,850,45,26,1,245,310,,102,14,90,0
13973,2017,"Culver's Mint Chip Shake, Tall",Culver's,25,"Mint Chip Shake, Tall","Mint Chip Shake w/ Creme de Menthe Topping, Hershey Milk Chocolate Bar & Vanilla Shake Mix, Tall",Beverages,495,,g,,1125,59,34.4,1.6,312,403,,139,18,121,0
29689,2017,"Culver's Vanilla Waffle Cone, 1 Scoop",Culver's,25,"Vanilla Waffle Cone, 1 Scoop","Vanilla Waffle Cone w/ Vanilla Custard Mix & Waffle Cone, Fresh Frozen Custard, Cones & Dishes, 1 Scoop",Desserts,169,,g,1 Scoop,420,18,11,0.5,115,135,,56,7,35,1
29690,2017,"Culver's Vanilla Waffle Cone, 2 Scoops",Culver's,25,"Vanilla Waffle Cone, 2 Scoops","Vanilla Waffle Cone w/ Vanilla Custard Mix & Waffle Cone, Fresh Frozen Custard, Cones & Dishes, 2 Scoops",Desserts,299,,g,2 Scoops,700,35,22,1,220,215,,84,12,60,1
29691,2017,"Culver's Vanilla Waffle Cone, 3 Scoops",Culver's,25,"Vanilla Waffle Cone, 3 Scoops","Vanilla Waffle Cone w/ Vanilla Fresh Frozen Custard & Waffle Cone, Fresh Frozen Custard, Cones & Dishes, 3 Scoops",Desserts,369,,g,3 Scoops,850,45,27,1.5,280,255,,100,15,73,1
29730,2017,"Culver's Strawberry Concrete Mixer, Short",Culver's,25,"Strawberry Concrete Mixer, Short","Strawberry Concrete Mixer w/ Sliced Strawberry & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Short",Desserts,340,,g,,700,39,23.8,1.5,238,179,,77,12,68,0
29731,2017,"Culver's Strawberry Concrete Mixer, Regular",Culver's,25,"Strawberry Concrete Mixer, Regular","Strawberry Concrete Mixer w/ Sliced Strawberry & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Regular",Desserts,434,,g,,860,46,28,1.8,280,210,,99,14,88,0
29732,2017,"Culver's Strawberry Concrete Mixer, Tall",Culver's,25,"Strawberry Concrete Mixer, Tall","Strawberry Concrete Mixer w/ Sliced Strawberry & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Tall",Desserts,626,,g,,1235,65,40,2.5,400,300,,143,20,128,0
29733,2017,"Culver's Strawberry Concrete Mixer, Mini",Culver's,25,"Strawberry Concrete Mixer, Mini","Strawberry Concrete Mixer w/ Sliced Strawberry & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Mini",Desserts,212,,g,,420,22,13.6,0.9,136,102,,49,7,43,0
29737,2017,"Culver's Cookie Dough Concrete Mixer, Short",Culver's,25,"Cookie Dough Concrete Mixer, Short","Cookie Dough Concrete Mixer w/ Chocolate Chip Cookie Dough Chunks & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Short",Desserts,324,,g,,770,43,25.6,2,251,227,,83,13,65,0
29738,2017,"Culver's Cookie Dough Concrete Mixer, Regular",Culver's,25,"Cookie Dough Concrete Mixer, Regular","Cookie Dough Concrete Mixer w/ Chocolate Chip Cookie Dough Chunks & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Regular",Desserts,406,,g,,1010,56,32,2.8,310,310,,113,16,84,0
29739,2017,"Culver's Cookie Dough Concrete Mixer, Tall",Culver's,25,"Cookie Dough Concrete Mixer, Tall","Cookie Dough Concrete Mixer w/ Chocolate Chip Cookie Dough Chunks & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Tall",Desserts,584,,g,,1460,80,46,4,445,450,,164,23,122,0
29740,2017,"Culver's Cookie Dough Concrete Mixer, Mini",Culver's,25,"Cookie Dough Concrete Mixer, Mini","Cookie Dough Concrete Mixer w/ Chocolate Chip Cookie Dough Chunks & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Mini",Desserts,196,,g,,490,27,15.5,1.3,150,151,,55,8,41,0
29744,2017,"Culver's Raspberry Concrete Mixer, Short",Culver's,25,"Raspberry Concrete Mixer, Short","Raspberry Concrete Mixer w/ Raspberry & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Short",Desserts,332,,g,,690,38,23.6,1.5,236,177,,75,12,64,1
29745,2017,"Culver's Raspberry Concrete Mixer, Regular",Culver's,25,"Raspberry Concrete Mixer, Regular","Raspberry Concrete Mixer w/ Raspberry Topping & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Regular",Desserts,424,,g,,850,46,28,1.8,280,210,,97,14,82,2
29746,2017,"Culver's Raspberry Concrete Mixer, Tall",Culver's,25,"Raspberry Concrete Mixer, Tall","Raspberry Concrete Mixer w/ Raspberry Topping & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Tall",Desserts,611,,g,,1220,40,40,2.5,400,300,,140,20,119,3
29747,2017,"Culver's Raspberry Concrete Mixer, Mini",Culver's,25,"Raspberry Concrete Mixer, Mini","Raspberry Concrete Mixer w/ Raspberry Topping & Vanilla Custard Mix, Fresh Frozen Custard, Concrete Mixers, Mini",Desserts,205,,g,,410,22,13.5,0.8,135,101,,47,7,40,1
60701,2017,"Culver's Chocolate Concrete Mixer w/ Reese's, Regular",Culver's,25,"Chocolate Concrete Mixer w/ Reese's, Regular","Chocolate Concrete Mixer w/ Reese's Peanut Butter Cups, Ground & Chocolate Custard Mix, Concrete Mixers, Regular",Desserts,406,,g,,980,51,27,1.2,245,498,,120,20,102,6
60702,2017,"Culver's Chocolate Concrete Mixer w/ Reese's, Short",Culver's,25,"Chocolate Concrete Mixer w/ Reese's, Short","Chocolate Concrete Mixer w/ Reese's Peanut Butter Cups, Ground & Chocolate Custard Mix, Concrete Mixers, Short",Desserts,323,,g,,730,38,20.7,1,206,351,,90,15,76,4
60703,2017,"Culver's Chocolate Concrete Mixer w/ Snickers, Regular",Culver's,25,"Chocolate Concrete Mixer w/ Snickers, Regular","Chocolate Concrete Mixer w/ Snickers Candy Bar Pieces Topping & Chocolate Custard Mix, Concrete Mixers, Regular",Desserts,406,,g,,960,47,26,1.2,245,428,,122,18,102,5
60704,2017,"Culver's Chocolate Concrete Mixer w/ Reese's, Tall",Culver's,25,"Chocolate Concrete Mixer w/ Reese's, Tall","Chocolate Concrete Mixer w/ Reese's Peanut Butter Cups, Ground & Chocolate Custard Mix, Concrete Mixers, Tall",Desserts,584,,g,,1420,74,39,1.7,350,725,,173,29,147,8
60705,2017,"Culver's Chocolate Concrete Mixer w/ Reese's, Mini",Culver's,25,"Chocolate Concrete Mixer w/ Reese's, Mini","Chocolate Concrete Mixer w/ Reese's Peanut Butter Cups, Ground & Chocolate Custard Mix, Concrete Mixers, Mini",Desserts,198,,g,,480,25,13.2,0.6,119,244,,58,10,50,3
60706,2017,"Culver's Chocolate Concrete Mixer w/ Snickers, Short",Culver's,25,"Chocolate Concrete Mixer w/ Snickers, Short","Chocolate Concrete Mixer w/ Snickers Candy Bar Pieces & Chocolate Custard Mix, Concrete Mixers, Short",Desserts,323,,g,,720,36,20.2,1,206,316,,91,14,76,4
60707,2017,"Culver's Chocolate Concrete Mixer w/ Snickers, Tall",Culver's,25,"Chocolate Concrete Mixer w/ Snickers, Tall","Chocolate Concrete Mixer w/ Snickers Candy Bar Pieces & Chocolate Custard Mix, Concrete Mixers, Tall",Desserts,584,,g,,1390,68,37.5,1.7,350,620,,176,26,147,7
60708,2017,"Culver's Chocolate Concrete Mixer w/ Snickers, Mini",Culver's,25,"Chocolate Concrete Mixer w/ Snickers, Mini","Chocolate Concrete Mixer w/ Snickers Candy Bar Pieces & Chocolate Custard Mix, Concrete Mixers, Mini",Desserts,198,,g,,470,23,12.7,0.6,119,209,,59,9,50,3
60709,2017,"Culver's Vanilla Concrete Mixer w/ Reese's, Short",Culver's,25,"Vanilla Concrete Mixer w/ Reese's, Short","Vanilla Concrete Mixer w/ Reese's Peanut Butter Cups Ground & Vanilla Custard Mix, Concrete Mixers, Short",Desserts,324,,g,,790,46,26.6,1.5,236,277,,81,15,70,1
60710,2017,"Culver's Vanilla Concrete Mixer w/ Reese's, Regular",Culver's,25,"Vanilla Concrete Mixer w/ Reese's, Regular","Vanilla Concrete Mixer w/ Reese's Peanut Butter Cups Ground & Vanilla Custard Mix, Concrete Mixers, Regular",Desserts,406,,g,,1050,62,34,1.8,280,410,,109,20,94,2
60711,2017,"Culver's Vanilla Concrete Mixer w/ Snickers, Regular",Culver's,25,"Vanilla Concrete Mixer w/ Snickers, Regular","Vanilla Concrete Mixer w/ Snickers Candy Bar Pieces & Vanilla Custard Mix, Concrete Mixers, Regular",Desserts,406,,g,,1030,58,33,1.8,280,340,,111,18,94,1
60712,2017,"Culver's Vanilla Concrete Mixer w/ Reese's, Tall",Culver's,25,"Vanilla Concrete Mixer w/ Reese's, Tall","Vanilla Concrete Mixer w/ Reese's Peanut Butter Cups Ground & Vanilla Custard Mix, Concrete Mixers, Tall",Desserts,584,,g,,1520,89,49,2.5,400,600,,158,29,137,3
60713,2017,"Culver's Vanilla Concrete Mixer w/ Snickers, Short",Culver's,25,"Vanilla Concrete Mixer w/ Snickers, Short","Vanilla Concrete Mixer w/ Snickers Candy Bar Pieces & Vanilla Custard Mix, Concrete Mixers, Short",Desserts,324,,g,,780,44,26.1,1.5,236,242,,82,14,70,1
60714,2017,"Culver's Vanilla Concrete Mixer w/ Reese's, Mini",Culver's,25,"Vanilla Concrete Mixer w/ Reese's, Mini","Vanilla Concrete Mixer w/ Reese's Peanut Butter Cups Ground & Vanilla Custard Mix, Concrete Mixers, Mini",Desserts,196,,g,,510,30,16.5,0.8,135,201,,53,10,46,1
60715,2017,"Culver's Vanilla Concrete Mixer w/ Snickers, Tall",Culver's,25,"Vanilla Concrete Mixer w/ Snickers, Tall","Vanilla Concrete Mixer w/ Snickers Candy Bar Pieces & Vanilla Custard Mix, Concrete Mixers, Tall",Desserts,584,,g,,1490,83,47.5,2.5,400,495,,161,26,137,2
60716,2017,"Culver's Vanilla Concrete Mixer w/ Snickers, Mini",Culver's,25,"Vanilla Concrete Mixer w/ Snickers, Mini","Vanilla Concrete Mixer w/ Snickers Candy Bar Pieces & Vanilla Custard Mix, Concrete Mixers, Mini",Desserts,196,,g,,500,28,16,0.8,135,166,,54,9,46,1
